ID,age,gender,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
773,18,Female,2,3,3,3,4,1,1,3,1,3,2,4,3,2,3,2,4,3,2,4,1,4,1,4,1,4,2,4,4,5,4,1,4,3,2,2,3,2,4,3,5,1,5,1,4,1,4,4,4,5
774,27,Male,3,2,5,5,4,1,5,4,4,2,1,5,5,2,1,1,2,1,3,3,2,5,2,5,2,4,2,5,5,5,5,5,5,2,2,3,5,1,2,5,5,1,5,1,5,1,5,5,5,5
775,37,Male,4,2,5,4,5,2,5,2,5,2,3,5,5,3,3,4,2,1,4,3,2,5,3,4,2,5,1,4,4,4,4,1,5,2,3,1,5,2,4,4,5,1,5,2,4,2,5,5,5,4
776,27,Female,1,3,4,3,3,3,3,3,4,4,5,2,5,1,4,4,5,4,4,5,1,4,1,5,2,5,2,4,5,5,1,4,2,4,2,4,4,4,3,3,3,1,5,3,5,2,5,2,5,4
777,15,Female,2,2,3,3,3,2,2,3,3,3,4,4,3,2,3,2,3,3,4,2,2,3,4,2,2,5,3,3,3,3,3,3,3,3,3,2,2,3,3,3,4,2,5,1,5,1,3,4,3,5
778,44,Female,1,5,1,5,1,5,1,5,1,5,5,1,5,5,5,5,4,3,4,4,5,4,4,5,4,3,2,3,5,3,4,2,5,4,1,4,3,3,5,5,2,3,4,4,5,1,5,5,5,5
779,25,Male,3,4,4,4,4,2,2,3,2,4,1,4,3,5,2,1,1,1,1,1,5,5,2,4,1,4,1,5,3,4,2,4,4,3,3,4,3,3,2,3,3,2,4,1,3,1,4,2,4,3
780,8,Female,3,3,4,3,4,1,4,3,4,2,3,4,2,2,3,3,3,2,2,3,1,2,2,4,1,4,2,5,2,4,2,4,3,3,2,5,4,4,2,5,4,5,1,5,4,3,2,4,2,4
781,28,Male,4,2,5,2,3,5,4,4,5,3,4,5,3,3,2,2,3,4,3,3,4,4,1,4,2,5,2,4,5,4,4,4,2,2,3,4,4,3,2,4,2,3,2,3,5,2,5,1,3,5
782,34,Male,2,5,3,4,2,4,2,3,3,5,4,2,3,4,2,4,4,4,2,4,3,5,1,2,4,1,4,4,4,4,3,3,5,3,2,3,3,2,3,3,2,2,5,1,3,1,4,3,4,4
783,16,Other,3,4,2,4,1,2,1,3,3,5,4,2,5,2,3,3,3,3,4,4,4,4,4,2,3,1,2,3,2,4,3,4,5,4,1,5,4,3,2,2,4,4,4,4,4,2,3,3,5,5
784,24,Female,2,2,3,3,3,2,3,4,3,4,3,3,4,3,2,4,4,3,3,2,2,4,1,4,2,4,2,4,4,4,3,3,4,3,3,2,3,3,3,3,4,2,4,3,4,2,4,3,4,4
785,29,Male,3,3,4,3,4,2,3,5,1,3,4,3,4,2,2,4,3,2,4,2,2,3,5,4,2,4,2,3,4,3,4,2,4,2,1,2,4,2,3,4,5,2,3,1,4,2,4,5,5,3
786,15,Female,2,2,2,3,4,3,2,5,3,5,5,1,5,5,5,5,5,5,5,5,4,4,1,5,4,5,4,5,4,5,5,4,5,5,4,5,5,3,5,5,5,3,1,3,1,5,5,5,5,3
787,32,Male,1,5,1,5,1,5,1,5,1,5,1,5,5,3,5,5,5,5,5,3,5,3,3,5,5,5,5,5,3,1,5,1,4,5,5,1,5,3,5,3,3,3,2,3,3,5,3,3,5,5
788,21,Female,4,2,3,2,2,2,1,1,4,5,5,1,5,1,5,5,5,5,5,4,1,5,4,5,1,5,1,5,5,2,4,1,5,1,5,1,5,2,5,3,3,5,4,2,4,2,2,2,5,4
789,4,Male,1,4,4,5,2,2,2,5,1,5,4,1,5,1,5,4,4,4,4,4,1,4,1,5,1,4,1,4,5,4,2,4,2,3,2,5,4,4,4,2,5,1,5,1,5,1,4,5,5,3
790,33,Male,4,1,5,1,5,1,4,2,5,2,3,3,3,1,1,3,1,1,1,1,1,5,3,5,1,5,1,5,5,5,3,5,4,1,3,5,5,3,5,3,4,1,5,1,5,1,5,1,5,5
791,21,Female,1,3,2,4,3,1,2,4,2,4,4,2,4,2,4,4,3,3,4,3,2,4,1,4,2,4,2,4,4,3,2,5,4,3,2,5,2,3,3,3,4,2,5,2,4,1,3,4,5,3
792,2,Male,2,3,5,4,3,2,4,4,4,4,2,5,2,5,2,3,3,2,3,1,1,5,1,4,2,5,1,4,4,4,4,5,3,2,4,5,2,3,2,2,4,4,5,3,5,2,5,3,4,5
793,19,Female,1,5,1,2,1,5,1,1,1,5,5,1,5,3,5,5,5,5,5,5,1,3,1,5,3,5,1,5,5,5,2,1,3,3,2,1,5,1,4,1,4,1,5,1,1,1,1,1,5,3
794,3,Male,4,4,4,4,4,2,3,4,5,3,3,4,4,2,3,4,4,4,4,4,5,4,1,5,1,5,3,5,5,5,4,2,3,1,2,2,5,4,4,2,4,1,5,1,3,1,5,2,5,4
795,2,Female,3,2,4,3,3,2,3,4,2,4,2,4,2,4,3,2,3,2,2,2,1,4,2,4,2,2,2,4,4,3,3,3,4,2,2,2,4,2,4,4,4,1,4,2,4,2,4,3,4,3
796,38,Male,1,4,3,4,3,4,3,4,2,5,3,4,3,5,3,2,3,2,2,1,1,4,1,4,2,4,3,4,4,4,3,5,4,4,1,4,4,2,3,4,5,1,5,1,4,1,4,3,5,5
797,18,Female,4,2,4,2,3,2,3,3,5,2,2,4,3,4,1,2,2,1,2,1,3,3,4,2,5,1,4,1,1,4,2,4,4,1,2,4,3,3,4,4,4,1,5,2,4,2,5,3,4,5
798,6,Male,5,2,5,2,5,2,3,4,4,2,3,3,4,5,2,3,2,3,3,2,1,5,1,5,1,5,5,4,5,5,5,2,5,2,3,3,5,1,5,5,4,4,4,3,3,3,4,2,4,3
799,16,Female,5,1,5,5,5,1,1,5,5,1,1,5,1,5,1,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,1,5,1,1,1,1,3,5,5,5,5,5,5,5,1,5,1,5,5
800,2,Female,4,5,2,5,3,2,2,1,1,3,5,2,5,4,4,3,2,4,3,4,4,3,1,3,3,5,3,3,4,3,1,3,5,3,3,4,2,3,2,4,4,3,3,3,4,2,1,3,4,4
801,21,Female,3,1,5,2,5,1,5,1,5,1,5,4,5,3,4,3,5,4,4,4,1,5,3,5,1,5,1,4,5,5,3,5,4,4,3,4,3,3,4,4,4,1,4,1,4,1,4,4,5,5
802,18,Female,1,1,3,3,1,1,1,1,4,1,5,3,3,2,3,1,2,2,5,2,3,3,4,3,3,3,3,3,3,3,1,3,3,5,1,3,3,5,1,2,3,3,5,3,2,3,3,1,1,3
803,18,Female,2,4,3,5,3,4,2,5,1,4,5,1,5,1,3,4,4,3,2,5,1,5,1,5,1,4,1,5,5,3,4,3,4,3,3,3,4,2,4,4,3,2,3,2,2,3,3,3,5,3
804,55,Female,4,1,5,1,5,1,5,2,5,1,3,3,4,2,1,3,1,3,3,1,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,5
805,45,Female,4,2,4,1,5,1,3,3,3,3,2,4,3,4,2,2,2,2,4,2,1,4,2,5,3,4,2,3,5,5,4,3,4,2,3,3,4,1,3,5,5,2,3,2,5,2,5,5,5,5
806,17,Female,4,2,5,4,5,3,5,3,3,5,4,3,4,5,4,3,5,5,5,4,5,5,2,4,5,5,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,3,5,3,3,3,5,3,5,4
807,27,Male,3,5,3,5,1,5,3,5,1,5,3,5,5,3,5,3,5,3,3,2,1,3,3,5,3,5,1,5,5,3,5,1,5,5,3,1,5,3,3,3,1,3,5,3,3,1,5,1,3,5
808,2,,1,3,2,4,1,2,1,4,2,4,4,4,4,1,3,3,4,4,2,4,4,2,1,3,4,3,4,2,2,2,2,4,3,3,2,5,2,3,2,3,5,2,5,1,4,1,4,4,5,4
809,16,Female,3,1,4,2,4,1,5,2,4,2,4,3,4,3,3,2,3,2,3,2,2,2,3,4,2,4,2,4,3,4,3,4,3,3,1,4,3,3,3,4,4,2,4,2,4,2,4,3,5,4
810,17,Male,2,2,3,3,2,3,5,4,5,5,1,2,2,1,3,2,1,1,1,2,3,2,2,2,3,2,3,2,4,3,4,5,4,4,1,2,4,5,2,5,1,1,5,1,5,1,5,5,3,5
811,26,Male,3,3,4,2,5,1,4,2,4,4,4,4,2,2,3,1,3,1,4,1,2,4,2,3,2,4,3,5,3,4,4,1,4,1,2,1,4,1,3,4,4,2,3,2,4,3,5,5,3,4
812,21,Male,1,4,1,5,1,5,1,5,1,5,3,4,4,2,2,1,1,1,3,4,4,2,3,2,4,4,4,3,2,4,5,5,5,1,4,1,5,1,3,5,5,1,1,5,5,5,5,4,5,5
813,35,Male,2,4,4,3,3,2,5,4,4,4,1,3,4,1,2,1,1,1,1,1,3,4,1,3,4,2,2,5,3,3,5,3,5,2,4,4,5,2,4,5,4,2,4,1,5,1,4,4,5,5
814,21,Female,4,1,5,1,4,1,4,2,5,4,2,5,2,2,5,4,4,4,4,2,1,5,2,5,1,5,1,5,5,3,4,5,4,4,2,5,4,5,3,2,4,5,5,5,4,1,5,1,4,4
815,21,Male,5,3,4,1,5,3,5,3,5,3,5,1,4,1,4,4,5,5,5,5,3,1,5,1,5,1,4,3,3,1,2,4,2,4,1,4,3,1,3,3,3,1,3,3,4,2,2,3,4,3
816,34,Female,3,1,5,4,5,1,5,4,3,1,1,4,2,5,1,1,1,1,1,1,1,5,1,5,2,4,1,5,5,5,4,1,5,1,5,1,5,1,5,5,5,4,5,2,5,1,5,1,4,5
817,36,Male,3,3,3,5,3,4,4,5,4,4,2,3,5,4,3,3,4,3,3,3,5,4,1,5,2,1,3,4,4,5,4,2,2,3,3,2,5,2,3,2,3,4,5,4,5,1,3,4,2,5
818,38,Male,1,5,2,5,1,5,2,5,2,5,4,2,2,2,4,4,2,4,4,2,2,3,1,4,2,4,2,3,4,4,1,4,4,5,1,5,1,2,2,2,4,4,5,2,4,5,5,5,5,5
819,24,Male,3,5,2,2,5,5,5,4,5,4,5,2,5,3,2,5,5,5,5,3,5,5,4,3,1,3,1,5,5,4,5,5,5,5,2,5,5,4,5,5,5,3,4,2,5,3,5,4,5,5
820,35,Male,1,3,1,5,3,1,1,5,1,5,1,1,5,3,5,5,5,5,5,1,1,1,1,5,1,5,1,5,5,3,1,5,5,5,1,5,3,5,1,1,5,3,5,3,5,1,5,5,3,5
821,15,Male,5,3,4,2,4,2,5,2,4,4,5,4,4,1,5,2,4,4,5,1,3,4,5,4,2,4,2,4,4,5,4,2,4,2,4,2,4,4,4,5,2,2,2,2,4,2,4,2,4,4
822,28,Female,2,3,3,3,2,4,1,4,2,4,2,4,3,2,4,2,2,2,2,3,3,2,3,3,3,2,3,3,2,2,5,3,5,1,3,1,5,2,5,5,4,2,3,2,3,3,4,3,4,2
823,23,Male,3,1,4,3,4,2,3,3,4,3,3,4,4,2,2,2,3,2,3,2,1,5,3,4,2,5,2,3,4,5,4,5,4,2,4,2,4,3,4,4,3,1,5,1,3,1,4,3,5,3
824,19,Female,2,5,1,5,3,4,1,5,1,5,5,2,5,5,5,5,5,5,5,5,2,4,5,5,2,5,2,4,5,1,4,5,2,5,3,5,5,3,1,5,5,4,3,1,3,3,4,5,5,3
825,45,Female,3,2,3,3,3,3,4,4,3,3,2,4,4,2,1,2,3,1,3,4,1,5,1,5,1,5,1,4,5,4,1,5,5,2,2,3,5,2,4,3,4,1,4,5,5,1,5,4,5,5
826,43,Male,2,4,2,4,3,3,3,5,1,4,4,4,4,2,4,4,3,3,4,4,2,3,4,4,3,3,3,3,3,3,2,2,3,3,1,3,3,5,1,3,2,3,3,2,3,4,2,1,4,3
827,24,Male,1,3,4,3,2,2,1,4,2,3,4,2,4,3,4,4,5,4,4,3,2,3,2,5,2,3,4,3,4,2,4,5,4,2,2,5,3,3,2,3,4,1,4,1,4,2,4,4,5,4
828,2,Male,2,1,3,5,4,2,2,1,2,5,1,3,4,3,4,4,5,5,4,3,3,3,2,3,2,3,3,1,4,3,1,3,1,2,3,5,4,3,1,4,1,1,5,2,5,1,5,2,4,5
829,23,Female,1,4,3,5,3,4,3,5,1,5,2,5,4,2,1,3,4,4,3,4,1,3,1,5,1,4,3,4,4,3,1,4,4,5,1,5,2,3,2,3,2,4,4,3,4,2,3,2,5,3
830,16,Male,2,3,4,3,4,1,5,2,4,5,2,5,4,1,1,2,4,2,1,2,1,4,3,4,1,3,1,3,3,3,4,2,4,2,2,4,3,4,2,3,3,3,4,2,4,2,4,3,3,5
831,24,Female,2,3,4,4,4,2,2,4,2,3,3,4,4,3,2,3,4,4,4,2,4,2,2,4,1,3,4,4,3,4,4,4,5,2,4,2,4,3,4,4,4,3,4,2,3,2,4,4,4,4
832,2,Female,2,5,3,4,3,3,3,5,1,5,5,3,5,1,3,4,4,3,3,4,1,5,2,4,1,4,1,4,4,3,4,4,5,5,3,2,5,3,3,3,4,3,3,3,1,3,4,2,5,3
833,4,Male,1,3,2,4,2,2,1,5,2,4,3,4,3,2,2,2,2,2,3,4,2,4,2,4,2,4,2,3,4,3,3,4,4,3,2,4,3,4,2,3,5,1,3,2,4,3,5,5,5,4
834,55,Female,1,3,5,3,5,3,3,3,3,2,3,3,3,3,1,3,1,1,1,1,1,5,1,5,1,5,1,5,5,5,4,1,5,1,3,1,4,1,3,5,3,1,3,3,4,3,5,3,3,4
835,13,Female,5,1,5,1,5,1,5,2,5,2,4,4,4,5,2,2,2,2,2,2,1,5,1,5,2,5,1,5,5,5,5,3,5,3,3,1,3,1,4,5,4,1,5,1,5,1,5,3,5,5
836,18,Female,3,1,5,1,5,1,5,1,5,2,4,3,4,2,4,3,3,2,2,4,1,5,2,5,1,4,1,5,5,4,5,3,5,2,2,3,2,1,5,4,5,1,5,1,3,1,4,2,5,5
837,23,Male,4,2,5,5,4,1,5,1,5,4,3,5,5,3,5,5,5,4,3,3,5,5,4,5,1,5,1,5,5,5,3,5,5,4,3,4,5,3,3,5,3,3,5,3,5,1,5,5,5,5
838,52,Male,3,2,4,2,4,2,2,3,3,3,2,4,2,3,2,3,3,3,3,2,4,4,4,3,4,3,3,2,4,3,4,4,3,2,3,2,4,2,3,4,5,1,3,2,4,2,4,5,3,3
839,22,Male,3,2,5,1,4,1,5,1,5,3,1,5,1,5,1,1,1,1,1,1,5,5,1,5,1,4,1,5,5,5,4,1,5,1,5,1,5,1,5,5,4,1,5,1,4,1,5,1,1,5
840,17,Male,1,3,3,3,4,3,4,3,4,2,3,5,5,3,3,1,4,1,3,1,4,4,4,3,3,2,3,3,1,4,1,4,5,2,1,2,4,3,1,1,2,4,5,3,4,2,5,4,5,5
841,24,Male,2,4,4,4,2,2,1,5,2,5,4,3,4,2,3,3,3,2,2,3,1,5,1,5,1,4,2,4,5,4,4,3,3,2,2,2,4,3,3,2,4,1,4,1,4,1,3,2,5,4
842,17,Male,2,2,4,3,3,3,4,4,4,5,1,5,2,4,2,1,2,2,1,1,1,1,2,5,1,4,1,4,5,3,1,5,3,4,1,4,2,4,1,4,4,1,5,1,5,1,5,4,5,5
843,19,Female,2,3,3,3,2,3,3,3,4,4,4,3,3,2,2,4,4,3,3,3,4,2,2,4,3,4,3,3,4,4,4,5,2,4,3,4,2,3,2,2,2,3,3,2,2,3,2,2,3,2
844,26,Female,3,3,3,3,4,3,3,3,3,3,4,2,4,2,4,4,4,4,4,4,2,4,4,4,3,3,2,4,4,3,2,4,4,3,2,4,3,3,3,3,4,2,4,3,3,4,3,4,4,4
845,18,Female,1,3,2,3,4,2,3,5,1,4,5,2,5,1,4,3,4,4,4,1,2,5,2,5,2,5,1,5,3,3,1,3,3,3,2,4,3,3,1,3,4,3,3,2,3,4,3,4,5,3
846,2,Male,4,3,4,5,5,1,5,4,5,4,3,4,5,2,5,5,5,5,5,1,3,5,5,5,1,1,1,5,5,5,4,5,5,4,5,5,5,4,5,5,5,3,5,4,5,1,4,1,5,5
847,18,Male,4,1,5,1,5,1,4,3,5,3,1,5,1,5,3,1,1,1,1,1,2,5,1,5,1,5,1,5,5,5,4,5,4,1,1,4,3,3,1,4,4,2,5,1,4,1,5,4,5,5
848,25,Female,3,5,3,4,3,5,1,3,5,5,4,4,3,3,4,5,5,4,4,3,1,5,1,4,1,5,1,4,5,4,4,2,4,3,3,1,4,4,4,4,3,4,5,2,4,1,4,1,3,3
849,14,Female,1,5,1,5,1,1,1,5,1,5,5,3,5,3,5,3,3,3,5,3,5,1,5,1,5,3,5,1,1,5,3,5,5,3,3,3,5,3,3,1,5,5,5,5,3,1,4,5,5,5
850,18,Male,5,3,5,5,5,3,5,3,4,5,3,5,1,1,3,1,2,1,3,3,3,3,5,3,5,3,3,5,5,4,3,4,4,3,1,1,5,3,2,4,5,5,5,5,5,1,4,5,4,4
851,55,Female,3,2,5,2,4,2,5,4,2,2,2,5,4,5,2,2,4,2,4,1,1,1,1,5,1,4,1,5,5,4,4,1,4,1,4,1,5,2,4,4,2,2,3,3,4,2,4,1,5,4
852,18,Male,4,2,4,2,4,4,5,3,5,2,4,3,5,1,3,4,1,1,3,4,2,4,1,4,2,5,2,2,4,2,4,2,4,3,1,4,4,3,2,3,2,4,3,4,4,3,4,2,2,4
853,14,Female,2,2,2,3,2,1,2,2,5,5,5,2,4,1,4,5,5,5,5,5,4,4,3,2,2,3,3,2,2,1,1,5,4,4,1,5,4,5,3,4,4,2,4,1,3,2,4,4,4,4
854,16,Female,1,5,1,5,1,4,1,5,3,5,1,5,3,4,2,5,5,5,5,2,5,3,4,2,5,1,5,2,2,2,4,4,4,4,2,4,4,4,5,5,5,3,5,4,5,1,5,5,3,4
855,2,Female,2,4,3,4,3,2,1,4,2,5,4,2,4,2,3,4,3,2,3,4,2,5,3,4,2,4,2,4,4,4,3,3,4,4,1,5,3,3,3,3,4,3,3,3,3,3,3,4,5,4
856,56,Female,3,3,4,4,4,2,3,4,4,3,2,3,3,3,2,3,3,2,3,2,5,4,2,5,2,5,2,4,4,4,4,3,3,2,3,3,3,2,3,4,3,2,5,1,4,1,3,2,4,4
857,23,Female,4,5,5,2,5,2,2,1,3,2,4,1,3,1,4,2,2,3,2,2,2,2,1,4,2,4,3,3,4,5,2,3,5,2,3,1,3,1,2,5,1,3,4,3,4,1,4,3,3,5
858,16,Male,2,2,3,1,4,1,3,2,3,4,4,2,4,1,1,4,5,4,2,4,2,5,1,5,2,4,2,5,4,4,3,5,2,4,2,4,3,2,3,3,4,1,4,1,4,1,5,4,5,5
859,41,Female,3,2,2,3,5,1,4,4,5,3,5,1,4,5,5,5,5,5,5,5,3,4,4,3,2,3,4,1,4,4,4,3,4,2,1,2,2,4,2,4,4,1,5,1,4,1,4,3,4,5
860,21,Female,5,1,5,3,5,1,5,3,5,1,5,5,5,5,1,2,1,1,1,1,1,5,1,5,1,5,1,5,5,5,1,5,4,5,3,5,3,1,4,3,3,1,4,1,5,2,5,4,5,4
861,18,Female,3,3,2,3,3,2,2,5,2,5,5,2,5,2,4,4,4,4,5,4,1,5,1,5,1,5,1,5,5,5,2,5,4,5,2,4,3,3,4,3,3,3,4,2,4,1,4,2,4,5
862,23,Female,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,2,3,1,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,2,3,3,3,4,3,3,1,3,3,3,3
863,44,Male,4,3,1,4,1,2,1,4,3,5,5,2,4,2,4,5,5,5,5,4,3,1,3,2,5,2,5,3,3,4,3,1,4,3,3,3,4,2,4,4,5,3,5,3,5,1,4,4,3,4
864,2,Male,4,1,4,3,4,1,5,2,4,2,2,3,2,2,2,3,3,3,2,1,3,4,4,2,2,3,2,4,3,4,4,4,4,2,3,4,3,2,2,4,3,2,5,4,5,5,4,3,4,5
865,39,Male,4,2,5,2,5,2,4,2,4,1,2,4,3,4,2,1,2,1,1,1,1,5,1,4,2,2,4,4,4,4,5,2,5,1,5,1,4,3,5,4,3,2,4,2,4,2,4,3,3,4
866,28,Male,2,3,3,3,4,3,2,4,2,3,4,2,5,3,4,4,3,3,3,3,3,2,2,3,3,4,4,4,4,2,3,3,5,3,3,4,4,3,3,4,4,1,4,1,3,1,4,4,3,4
867,19,Female,2,5,2,5,2,5,1,5,1,5,2,5,4,4,2,2,2,2,4,2,3,5,3,4,4,4,4,4,4,3,4,2,4,4,2,4,4,4,2,3,3,3,5,2,4,1,4,1,4,3
868,2,Male,3,3,4,3,3,4,4,4,2,3,1,4,2,1,4,2,4,4,2,4,4,4,2,2,3,3,3,3,2,3,1,5,2,4,2,4,2,4,1,2,3,2,3,2,3,3,4,2,4,3
869,27,Male,3,5,2,4,5,5,2,4,3,5,3,4,4,3,2,2,2,4,2,3,3,5,1,4,1,4,1,4,5,3,3,2,5,5,3,3,4,2,4,4,5,3,5,1,4,1,5,5,5,4
870,16,Female,2,3,2,3,1,4,2,5,2,5,5,2,4,1,3,4,2,2,4,4,1,5,1,5,1,2,1,4,5,5,4,4,5,4,1,5,3,4,2,4,5,1,4,2,2,1,5,4,3,4
871,43,Male,1,3,3,4,3,3,2,5,2,4,5,3,5,2,4,4,4,3,4,3,1,4,3,4,2,5,2,3,4,4,4,3,5,3,2,4,4,2,4,4,5,1,4,1,4,2,5,4,5,3
872,18,Male,4,1,4,2,4,2,4,3,4,2,3,3,3,3,3,3,3,3,2,3,3,4,2,4,2,5,2,4,4,2,4,3,4,3,5,3,4,3,4,4,3,3,4,3,4,1,4,3,3,4
873,16,Male,1,5,1,5,1,5,1,5,1,5,5,2,5,5,5,5,5,5,5,5,3,2,4,2,3,2,4,2,2,1,5,1,4,2,1,1,5,4,4,5,5,2,5,2,5,1,5,5,3,5
874,21,Female,1,4,3,4,4,4,2,3,4,5,3,3,4,1,3,4,3,2,4,4,2,3,4,5,2,5,3,2,4,3,3,4,4,3,2,3,4,3,3,4,3,1,4,1,4,2,4,3,5,3
875,6,Female,1,5,1,5,3,5,1,5,1,5,4,1,5,1,4,5,5,5,5,5,3,3,4,3,2,3,3,3,3,2,4,5,3,3,3,2,4,1,4,3,3,3,4,3,2,3,3,3,5,3
876,16,Female,1,5,2,5,1,1,1,5,5,5,4,5,4,1,2,4,5,5,4,4,2,4,2,5,2,4,2,3,5,4,1,5,2,5,1,5,2,4,1,2,4,2,5,1,4,1,4,4,4,5
877,2,Male,1,1,1,3,3,2,3,3,3,4,2,2,4,2,1,2,2,1,2,2,3,3,4,3,4,2,3,3,2,2,4,2,4,2,2,4,4,2,3,4,5,1,4,1,4,3,4,4,4,4
878,22,Female,4,1,4,2,4,1,4,2,4,2,5,3,5,2,4,5,5,4,4,4,5,5,2,5,2,5,2,5,5,4,3,4,4,4,2,3,4,2,4,4,3,2,4,2,3,2,4,3,4,4
879,18,Male,4,2,4,4,4,2,5,3,4,3,3,4,2,4,2,3,3,3,3,2,2,5,3,3,2,5,2,3,4,3,3,1,4,2,1,3,4,3,5,4,4,2,3,2,3,2,3,4,2,3
880,31,Female,3,1,4,5,5,2,3,3,5,3,5,3,5,4,3,5,3,2,5,2,1,5,5,5,3,5,3,4,5,5,3,5,5,5,2,5,5,4,5,4,4,3,5,2,4,1,4,3,5,5
881,3,Male,3,3,3,3,3,3,3,3,2,4,2,3,3,2,3,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,4,2,3,2,3,2,4,3
882,19,Female,1,2,5,4,5,2,5,5,1,5,5,5,4,2,2,4,2,1,1,1,1,5,1,5,1,4,1,5,5,4,4,4,5,1,4,1,5,1,3,2,3,3,2,2,3,2,4,1,5,2
883,13,Male,1,3,1,3,2,3,1,3,1,3,5,4,5,3,4,4,3,1,5,5,4,2,4,2,4,1,4,3,1,2,2,1,2,1,3,1,5,3,1,1,3,5,5,3,3,1,1,1,5,1
884,26,Female,1,3,3,4,2,3,1,4,2,5,3,3,4,4,2,2,1,1,1,2,3,3,1,3,4,4,3,3,2,3,5,2,5,1,4,2,5,2,4,3,3,2,3,3,4,2,4,4,4,3
885,6,Male,3,2,5,2,5,2,4,1,5,2,1,4,2,4,1,1,2,2,2,2,2,5,1,4,2,4,2,3,4,5,2,4,2,1,3,2,2,1,3,2,5,1,5,5,5,1,5,4,3,5
886,32,Other,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
887,42,Female,3,1,3,5,5,1,4,4,4,3,3,2,2,4,3,4,4,3,4,3,2,4,4,4,2,5,2,4,4,5,4,2,4,3,3,2,4,2,3,3,5,4,5,2,4,1,4,5,4,5
888,41,Female,3,1,5,1,5,1,5,5,1,1,5,1,5,1,3,5,4,4,5,5,1,5,1,5,1,5,1,5,5,5,3,1,5,3,4,1,5,3,5,5,2,2,5,3,3,1,5,1,5,5
889,48,Male,2,3,5,3,5,1,5,5,2,1,1,5,1,5,2,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,3,5,1,4,1,3,1,5,4,4,1,5,1,5,1,5,3,5,5
890,16,Female,1,5,1,5,1,2,1,4,2,5,4,5,2,2,4,4,5,4,1,4,1,5,1,5,2,5,2,4,5,3,3,4,4,3,3,5,2,2,2,4,4,2,5,2,4,1,4,4,5,5
891,49,Male,2,5,3,4,3,1,2,4,2,5,2,4,4,5,4,4,2,2,4,1,4,3,3,2,4,2,4,3,4,3,4,1,2,1,2,5,1,2,2,4,5,2,2,2,4,4,5,5,4,3
892,17,Female,2,4,4,3,4,4,3,4,2,5,3,2,5,4,4,3,4,3,3,4,5,4,2,4,4,5,3,4,4,3,5,2,4,5,3,2,2,4,5,3,3,3,4,3,4,1,3,3,3,3
893,18,Male,4,4,2,5,2,5,5,5,2,5,1,5,2,1,5,2,4,4,4,5,5,2,5,2,5,2,4,4,2,2,2,5,5,5,2,5,2,5,2,5,5,1,5,1,5,1,5,5,5,5
894,3,Female,2,5,1,5,4,5,1,5,1,2,5,2,5,1,3,4,3,3,3,5,1,4,2,4,2,5,3,3,4,3,2,2,3,3,2,2,5,4,1,3,5,3,5,3,4,1,3,5,5,4
895,17,Female,2,2,3,2,2,3,4,4,2,4,3,3,4,2,4,3,2,2,4,4,3,4,4,3,1,2,3,4,2,3,4,4,4,4,3,4,2,3,3,4,4,2,5,1,4,1,3,4,4,4
896,35,Male,3,3,3,4,4,2,5,4,3,2,5,3,4,2,2,3,4,4,5,4,1,3,2,5,1,4,1,5,4,5,3,5,4,2,2,5,4,3,3,4,3,2,5,1,5,1,4,4,5,5
897,66,Female,1,3,4,3,4,3,3,4,1,5,3,3,1,3,1,2,1,1,1,1,1,1,1,5,1,3,1,5,5,3,3,1,3,1,4,1,5,1,3,5,3,2,3,4,3,3,4,3,3,2
898,18,Female,4,1,5,1,5,1,5,3,2,1,2,5,5,1,1,1,1,1,1,1,4,5,2,5,1,5,1,3,5,4,4,1,4,1,2,1,2,2,2,2,1,1,5,1,3,1,3,1,1,5
899,16,Female,4,1,5,4,4,3,5,4,2,1,2,4,4,4,2,1,3,2,3,2,1,5,2,4,1,4,1,4,4,4,3,4,3,2,3,4,3,3,3,3,2,2,4,3,3,2,4,1,3,3
900,14,Female,5,1,5,4,3,3,3,3,1,5,5,3,5,1,2,2,3,2,5,5,3,4,5,4,3,3,3,3,4,5,4,5,4,5,1,1,1,5,1,5,4,1,5,1,4,2,5,4,5,5
901,21,Female,4,2,5,2,5,1,5,2,4,1,2,4,3,3,4,4,5,5,4,3,2,5,2,4,4,2,3,4,4,4,3,3,5,4,2,4,3,3,1,2,4,2,5,2,4,1,5,4,2,5
